id,entity_name,year,segment,original_metric,ground_truth_value,generated_question,generated_answer,generated_reasoning
2972,Hikma Pharmaceuticals,2024,Balance_Sheet,Deferred Tax Assets,293000000.0,What was the amount of Deferred Tax Assets reported by Hikma Pharmaceuticals in 2024?,293000000.0,The amount for the Deferred Tax Assets for Hikma Pharmaceuticals in the year 2024 has been specifically stated as 293000000.0.
2973,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Noncurrent Financial And Other Assets,84000000.0,What were the Noncurrent Financial And Other Assets reported by Hikma Pharmaceuticals in 2024?,84000000.0,The figure for Noncurrent Financial And Other Assets for Hikma Pharmaceuticals in 2024 is clearly stated as 84000000.0.
2974,Hikma Pharmaceuticals,2024,Balance_Sheet,Noncurrent Assets,2870000000.0,What were the Noncurrent Assets for Hikma Pharmaceuticals in the year 2024?,2870000000.0,The figure for Noncurrent Assets associated with Hikma Pharmaceuticals in 2024 is clearly stated as 2870000000.0.
2976,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Tax Assets Current,24000000.0,What is the reported value of Current Tax Assets Current for Hikma Pharmaceuticals in the year 2024?,24000000.0,The value for the Current Tax Assets Current metric for Hikma Pharmaceuticals in 2024 is clearly stated as 24000000.0.
2978,Hikma Pharmaceuticals,2024,Cash_Flow,Cash And Cash Equivalents,188000000.0,What is the amount reported for 'Cash And Cash Equivalents' by Hikma Pharmaceuticals in the year 2024?,188000000.0,The metric for Cash And Cash Equivalents related to Hikma Pharmaceuticals in 2024 is clearly stated to be 188000000.0.
2979,Hikma Pharmaceuticals,2024,Balance_Sheet,Other Current Assets,116000000.0,What were the Other Current Assets for Hikma Pharmaceuticals in the year 2024?,116000000.0,The value for Other Current Assets for Hikma Pharmaceuticals in 2024 is clearly stated as 116000000.0.
2980,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners,0.0,What was the value of Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners for Hikma Pharmaceuticals in the year 2024?,0.0,"In the financial report for Hikma Pharmaceuticals in 2024, the metric for Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners is clearly stated as 0.0."
2981,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Assets,2263000000.0,What were the Current Assets reported by Hikma Pharmaceuticals in the year 2024?,2263000000.0,The metric for Current Assets pertaining to Hikma Pharmaceuticals in 2024 is clearly stated as 2263000000.0.
2982,Hikma Pharmaceuticals,2024,Balance_Sheet,Assets,5133000000.0,What were the total assets reported by Hikma Pharmaceuticals in the year 2024?,5133000000.0,The figure for the specific metric of Assets for Hikma Pharmaceuticals in 2024 is clearly stated as 5133000000.0.
2984,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Lease Liabilities,11000000.0,What were the Current Lease Liabilities reported by Hikma Pharmaceuticals for the year 2024?,11000000.0,The figure for Current Lease Liabilities for Hikma Pharmaceuticals in 2024 is clearly stated as 11000000.0.
2986,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Tax Liabilities Current,78000000.0,What was the amount reported for 'Current Tax Liabilities Current' by Hikma Pharmaceuticals in the year 2024?,78000000.0,The amount for the metric 'Current Tax Liabilities Current' for Hikma Pharmaceuticals in 2024 is stated as 78000000.0.
2988,Hikma Pharmaceuticals,2024,Balance_Sheet,Other Current Liabilities,475000000.0,What were the Other Current Liabilities reported by Hikma Pharmaceuticals in 2024?,475000000.0,The value for Other Current Liabilities pertaining to Hikma Pharmaceuticals in 2024 is clearly stated as 475000000.0.
2989,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Liabilities,1978000000.0,What are the Current Liabilities for Hikma Pharmaceuticals in the year 2024?,1978000000.0,The value for Current Liabilities associated with Hikma Pharmaceuticals in 2024 is clearly stated as 1978000000.0.
2990,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Assets Liabilities,285000000.0,What was the Current Assets Liabilities for Hikma Pharmaceuticals in the year 2024?,285000000.0,The figure for Current Assets Liabilities pertaining to Hikma Pharmaceuticals in 2024 is directly stated as 285000000.0.
2992,Hikma Pharmaceuticals,2024,Balance_Sheet,Noncurrent Lease Liabilities,46000000.0,What is the amount of Noncurrent Lease Liabilities reported by Hikma Pharmaceuticals for the year 2024?,46000000.0,The amount for Noncurrent Lease Liabilities for Hikma Pharmaceuticals in 2024 is clearly stated as 46000000.0.
2993,Hikma Pharmaceuticals,2024,Balance_Sheet,Deferred Tax Liabilities,18000000.0,What was the amount reported for Deferred Tax Liabilities by Hikma Pharmaceuticals in the year 2024?,18000000.0,The figure for Deferred Tax Liabilities pertaining to Hikma Pharmaceuticals in 2024 has been clearly stated as 18000000.0.
2995,Hikma Pharmaceuticals,2024,Balance_Sheet,Other Noncurrent Liabilities,127000000.0,What was the amount reported for Other Noncurrent Liabilities by Hikma Pharmaceuticals in the year 2024?,127000000.0,The figure for Other Noncurrent Liabilities for Hikma Pharmaceuticals in 2024 is specifically noted as 127000000.0.
2996,Hikma Pharmaceuticals,2024,Balance_Sheet,Noncurrent Liabilities,834000000.0,What were the Noncurrent Liabilities for Hikma Pharmaceuticals in the year 2024?,834000000.0,The figure for Noncurrent Liabilities pertaining to Hikma Pharmaceuticals in 2024 is clearly stated as 834000000.0.
2997,Hikma Pharmaceuticals,2024,Balance_Sheet,Liabilities,2812000000.0,What were the total liabilities reported by Hikma Pharmaceuticals in the year 2024?,2812000000.0,The total liabilities for Hikma Pharmaceuticals in 2024 are clearly documented as 2812000000.0.
2998,Hikma Pharmaceuticals,2024,Balance_Sheet,Net Assets Liabilities,2321000000.0,What was the reported Net Assets Liabilities for Hikma Pharmaceuticals in the year 2024?,2321000000.0,The figure for Net Assets Liabilities concerning Hikma Pharmaceuticals in 2024 is clearly stated as 2321000000.0.
3001,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Other Reserve,-374000000.0,What was the 'Other Reserve' amount reported by Hikma Pharmaceuticals in the year 2024?,-374000000.0,The figure for Other Reserve pertaining to Hikma Pharmaceuticals in 2024 is clearly stated as -374000000.0.
3003,Hikma Pharmaceuticals,2024,Balance_Sheet,Equity Attributable To Owners Of Parent,2310000000.0,What was the 'Equity Attributable To Owners Of Parent' reported by Hikma Pharmaceuticals in 2024?,2310000000.0,The value for the Equity Attributable To Owners Of Parent for Hikma Pharmaceuticals in 2024 is clearly stated as 2310000000.0.
3005,Hikma Pharmaceuticals,2024,Balance_Sheet,Equity,2321000000.0,What was the reported Equity for Hikma Pharmaceuticals in the year 2024?,2321000000.0,The value for Equity concerning Hikma Pharmaceuticals in 2024 is clearly stated as 2321000000.0.
3007,Hikma Pharmaceuticals,2024,Income_Statement,Other Comprehensive Income Before Tax Exchange Differences On Translation,0.0,What was the value of Other Comprehensive Income Before Tax Exchange Differences On Translation for Hikma Pharmaceuticals in 2024?,0.0,Hikma Pharmaceuticals has clearly stated that the Other Comprehensive Income Before Tax Exchange Differences On Translation for the year 2024 is reported as 0.0.
3008,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Total Comprehensive Income Expense For The Year,0.0,What was the Total Comprehensive Income Expense For The Year for Hikma Pharmaceuticals in 2024?,0.0,The Total Comprehensive Income Expense For The Year for Hikma Pharmaceuticals in 2024 is clearly stated as 0.0.
3014,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows From Used In Operations,689000000.0,What was the amount reported for Cash Flows From Used In Operations for Hikma Pharmaceuticals in the year 2024?,689000000.0,The value representing Cash Flows From Used In Operations for Hikma Pharmaceuticals in 2024 is clearly stated as 689000000.0.
3015,Hikma Pharmaceuticals,2024,Cash_Flow,Income Taxes Paid Classified As Operating Activities,125000000.0,What was the amount of 'Income Taxes Paid Classified As Operating Activities' for Hikma Pharmaceuticals in the year 2024?,125000000.0,"For the year 2024, the figure for Income Taxes Paid Classified As Operating Activities for Hikma Pharmaceuticals is clearly stated as 125000000.0."
3016,Hikma Pharmaceuticals,2024,Cash_Flow,Income Taxes Refund Classified As Operating Activities,0.0,What was the amount reported for Income Taxes Refund Classified As Operating Activities by Hikma Pharmaceuticals in the year 2024?,0.0,The amount for the specific metric Income Taxes Refund Classified As Operating Activities for Hikma Pharmaceuticals in 2024 is clearly stated to be 0.0.
3017,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows From Used In Operating Activities,564000000.0,What was the amount reported for 'Cash Flows From Used In Operating Activities' by Hikma Pharmaceuticals in 2024?,564000000.0,The figure for Cash Flows From Used In Operating Activities for Hikma Pharmaceuticals in 2024 is clearly stated as 564000000.0.
3018,Hikma Pharmaceuticals,2024,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,165000000.0,What was the amount Hikma Pharmaceuticals reported for the Purchase Of Property Plant And Equipment Classified As Investing Activities in 2024?,165000000.0,The amount for the metric Purchase Of Property Plant And Equipment Classified As Investing Activities for Hikma Pharmaceuticals in 2024 is clearly stated as 165000000.0.
3019,Hikma Pharmaceuticals,2024,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,0.0,"What were the proceeds from sales of property, plant, and equipment classified as investing activities for Hikma Pharmaceuticals in 2024?",0.0,"The amount reported for Hikma Pharmaceuticals' proceeds from sales of property, plant, and equipment classified as investing activities in 2024 is clearly stated as 0.0."
3020,Hikma Pharmaceuticals,2024,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,70000000.0,What was the amount reported by Hikma Pharmaceuticals for the Purchase Of Intangible Assets Classified As Investing Activities in 2024?,70000000.0,The metric detailing the Purchase Of Intangible Assets Classified As Investing Activities for Hikma Pharmaceuticals in 2024 is explicitly stated as 70000000.0.
3021,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Additions Of Investments At Fair Value Through Other Comprehensive Income,2000000.0,What was the value of Additions Of Investments At Fair Value Through Other Comprehensive Income for Hikma Pharmaceuticals in 2024?,2000000.0,The figure for Additions Of Investments At Fair Value Through Other Comprehensive Income for Hikma Pharmaceuticals in the year 2024 is clearly stated as 2000000.0.
3022,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Proceeds From Sale Of Investment At Fair Value Through Other Comprehensive Income,0.0,What was the amount reported for Proceeds From Sale Of Investment At Fair Value Through Other Comprehensive Income by Hikma Pharmaceuticals in the year 2024?,0.0,The figure for Proceeds From Sale Of Investment At Fair Value Through Other Comprehensive Income for Hikma Pharmaceuticals in 2024 is clearly stated as 0.0.
3023,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,150000000.0,What was the amount reported for Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities by Hikma Pharmaceuticals in the year 2024?,150000000.0,The amount for Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities for Hikma Pharmaceuticals in 2024 is clearly stated as 150000000.0.
3024,Hikma Pharmaceuticals,2024,Balance_Sheet,Proceeds From Disposal Or Maturity Of Availableforsale Financial Assets,10000000.0,What was the amount reported by Hikma Pharmaceuticals for Proceeds From Disposal Or Maturity Of Availableforsale Financial Assets in the year 2024?,10000000.0,The amount for the metric Proceeds From Disposal Or Maturity Of Availableforsale Financial Assets for Hikma Pharmaceuticals in 2024 is clearly stated as 10000000.0.
3025,Hikma Pharmaceuticals,2023,Balance_Sheet,Proceeds From Disposal Or Maturity Of Availableforsale Financial Assets,0.0,What was the amount reported by Hikma Pharmaceuticals for the Proceeds From Disposal Or Maturity Of Availableforsale Financial Assets in the year 2023?,0.0,The 2023 report for Hikma Pharmaceuticals explicitly states that the Proceeds From Disposal Or Maturity Of Availableforsale Financial Assets is 0.0.
3026,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Advance Payment Related To Non Financial Assets,0.0,What was the amount reported for Advance Payment Related To Non Financial Assets for Hikma Pharmaceuticals in the year 2024?,0.0,The detailed financial data shows that the Advance Payment Related To Non Financial Assets for Hikma Pharmaceuticals in 2024 is clearly stated as 0.0.
3027,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Payment Of Contingent Consideration Classified As Investing Activities,12000000.0,What was the Payment Of Contingent Consideration Classified As Investing Activities for Hikma Pharmaceuticals in 2024?,12000000.0,The figure for Payment Of Contingent Consideration Classified As Investing Activities for Hikma Pharmaceuticals in 2024 has been specifically noted as 12000000.0.
3028,Hikma Pharmaceuticals,2024,Cash_Flow,Interest Received Classified As Investing Activities,8000000.0,What was the amount for 'Interest Received Classified As Investing Activities' reported by Hikma Pharmaceuticals in the year 2024?,8000000.0,The particular figure for Interest Received Classified As Investing Activities pertaining to Hikma Pharmaceuticals in 2024 is clearly stated as 8000000.0.
3029,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows From Used In Investing Activities,-381000000.0,What was the amount reported for Cash Flows From Used In Investing Activities by Hikma Pharmaceuticals in the year 2024?,-381000000.0,The figure for Cash Flows From Used In Investing Activities for Hikma Pharmaceuticals in 2024 is clearly stated as -381000000.0.
3034,Hikma Pharmaceuticals,2024,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,21000000.0,What was the amount reported by Hikma Pharmaceuticals for Payments Of Lease Liabilities Classified As Financing Activities in 2024?,21000000.0,The figure for Payments Of Lease Liabilities Classified As Financing Activities for Hikma Pharmaceuticals in the year 2024 is clearly stated as 21000000.0.
3035,Hikma Pharmaceuticals,2024,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,175000000.0,What was the amount of Dividends Paid To Equity Holders Of Parent Classified As Financing Activities by Hikma Pharmaceuticals in 2024?,175000000.0,The amount for the specific metric Dividends Paid To Equity Holders Of Parent Classified As Financing Activities for Hikma Pharmaceuticals in the year 2024 is clearly stated as 175000000.0.
3036,Hikma Pharmaceuticals,2024,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,3000000.0,What was the amount reported for Dividends Paid To Noncontrolling Interests Classified As Financing Activities by Hikma Pharmaceuticals in 2024?,3000000.0,The figure for Dividends Paid To Noncontrolling Interests Classified As Financing Activities for Hikma Pharmaceuticals in 2024 has been specifically stated as 3000000.0.
3037,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Interest And Bank Charges Paid,84000000.0,What was the amount reported for 'Interest And Bank Charges Paid' by Hikma Pharmaceuticals in the year 2024?,84000000.0,The amount for the metric 'Interest And Bank Charges Paid' for Hikma Pharmaceuticals in 2024 has been specifically documented as 84000000.0.
3039,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Decrease Increase In Restricted Cash,10000000.0,What was the reported 'Decrease Increase In Restricted Cash' for Hikma Pharmaceuticals in the year 2024?,10000000.0,The figure for the 'Decrease Increase In Restricted Cash' pertaining to Hikma Pharmaceuticals in 2024 is specifically stated as 10000000.0.
3040,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Decrease Increase In Restricted Cash,-10000000.0,What was the value of 'Decrease Increase In Restricted Cash' for Hikma Pharmaceuticals in the year 2023?,-10000000.0,The value for 'Decrease Increase In Restricted Cash' concerning Hikma Pharmaceuticals in 2023 is clearly stated as -10000000.0.
3041,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Payment To Co Development And Earn Out Payment Agreement,1000000.0,What was the Payment To Co Development And Earn Out Payment Agreement for Hikma Pharmaceuticals in the year 2024?,1000000.0,The metric concerning the Payment To Co Development And Earn Out Payment Agreement for Hikma Pharmaceuticals for the year 2024 is stated as 1000000.0.
3042,Hikma Pharmaceuticals,2024,Cash_Flow,Cash Flows From Used In Financing Activities,-188000000.0,What was the amount reported for Cash Flows From Used In Financing Activities for Hikma Pharmaceuticals in 2024?,-188000000.0,The detailed financial data indicates that the Cash Flows From Used In Financing Activities for Hikma Pharmaceuticals in 2024 is specifically noted as -188000000.0.
3043,Hikma Pharmaceuticals,2024,Cash_Flow,Increase Decrease In Cash And Cash Equivalents,-5000000.0,What was the reported 'Increase Decrease In Cash And Cash Equivalents' for Hikma Pharmaceuticals in the year 2024?,-5000000.0,The value for the metric Increase Decrease In Cash And Cash Equivalents for Hikma Pharmaceuticals in 2024 is clearly stated as -5000000.0.
3044,Hikma Pharmaceuticals,2024,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-12000000.0,What was the Effect Of Exchange Rate Changes On Cash And Cash Equivalents for Hikma Pharmaceuticals in the year 2024?,-12000000.0,The figure for the Effect Of Exchange Rate Changes On Cash And Cash Equivalents for Hikma Pharmaceuticals in 2024 is clearly stated as -12000000.0.
