id,model,raw_output_rag,raw_output_knowledge,raw_output_adversarial,error
2569,deepseek-ai/DeepSeek-R1-0528,,,,
2568,deepseek-ai/DeepSeek-R1-0528,,,,
2606,deepseek-ai/DeepSeek-R1-0528,,,,
2608,deepseek-ai/DeepSeek-R1-0528,,,,
2716,deepseek-ai/DeepSeek-R1-0528,,,,
2607,deepseek-ai/DeepSeek-R1-0528,,,,
2600,deepseek-ai/DeepSeek-R1-0528,,,,
2544,deepseek-ai/DeepSeek-R1-0528,,,,
2590,deepseek-ai/DeepSeek-R1-0528,,,,
2588,deepseek-ai/DeepSeek-R1-0528,,,,
2558,deepseek-ai/DeepSeek-R1-0528,,,,
2589,deepseek-ai/DeepSeek-R1-0528,,,,
2561,deepseek-ai/DeepSeek-R1-0528,,,,
2524,deepseek-ai/DeepSeek-R1-0528,,,,
2525,deepseek-ai/DeepSeek-R1-0528,,,,
2567,deepseek-ai/DeepSeek-R1-0528,,,,
2546,deepseek-ai/DeepSeek-R1-0528,,,,
1222,deepseek-ai/DeepSeek-R1-0528,,,,
80,deepseek-ai/DeepSeek-R1-0528,,,,
62,deepseek-ai/DeepSeek-R1-0528,,,,
165,deepseek-ai/DeepSeek-R1-0528,,,,
63,deepseek-ai/DeepSeek-R1-0528,,,,
96,deepseek-ai/DeepSeek-R1-0528,,,,
78,deepseek-ai/DeepSeek-R1-0528,,,,
113,deepseek-ai/DeepSeek-R1-0528,,,,
135,deepseek-ai/DeepSeek-R1-0528,,,,
81,deepseek-ai/DeepSeek-R1-0528,,,,
92,deepseek-ai/DeepSeek-R1-0528,,,,
100,deepseek-ai/DeepSeek-R1-0528,,,,
98,deepseek-ai/DeepSeek-R1-0528,,,,
70,deepseek-ai/DeepSeek-R1-0528,,,,
141,deepseek-ai/DeepSeek-R1-0528,,,,
105,deepseek-ai/DeepSeek-R1-0528,,,,
46,deepseek-ai/DeepSeek-R1-0528,,,,
88,deepseek-ai/DeepSeek-R1-0528,,,,
14,deepseek-ai/DeepSeek-R1-0528,,,,
97,deepseek-ai/DeepSeek-R1-0528,,,,
99,deepseek-ai/DeepSeek-R1-0528,,,,
90,deepseek-ai/DeepSeek-R1-0528,,,,
15,deepseek-ai/DeepSeek-R1-0528,,,,
51,deepseek-ai/DeepSeek-R1-0528,,,,
86,deepseek-ai/DeepSeek-R1-0528,,,,
144,deepseek-ai/DeepSeek-R1-0528,,,,
151,deepseek-ai/DeepSeek-R1-0528,,,,
128,deepseek-ai/DeepSeek-R1-0528,,,,
110,deepseek-ai/DeepSeek-R1-0528,,,,
103,deepseek-ai/DeepSeek-R1-0528,,,,
3,deepseek-ai/DeepSeek-R1-0528,,,,
72,deepseek-ai/DeepSeek-R1-0528,,,,
164,deepseek-ai/DeepSeek-R1-0528,,,,
95,deepseek-ai/DeepSeek-R1-0528,,,,
6,deepseek-ai/DeepSeek-R1-0528,,,,
10,deepseek-ai/DeepSeek-R1-0528,,,,
1014,deepseek-ai/DeepSeek-R1-0528,,,,
1246,deepseek-ai/DeepSeek-R1-0528,,,,
1039,deepseek-ai/DeepSeek-R1-0528,,,,
1007,deepseek-ai/DeepSeek-R1-0528,,,,
1280,deepseek-ai/DeepSeek-R1-0528,,,,
1271,deepseek-ai/DeepSeek-R1-0528,,,,
1228,deepseek-ai/DeepSeek-R1-0528,,,,
1268,deepseek-ai/DeepSeek-R1-0528,,,,
978,deepseek-ai/DeepSeek-R1-0528,,,,
1013,deepseek-ai/DeepSeek-R1-0528,,,,
1229,deepseek-ai/DeepSeek-R1-0528,,,,
959,deepseek-ai/DeepSeek-R1-0528,,,,
1027,deepseek-ai/DeepSeek-R1-0528,,,,
68,deepseek-ai/DeepSeek-R1-0528,,,,
112,deepseek-ai/DeepSeek-R1-0528,,,,
4,deepseek-ai/DeepSeek-R1-0528,,,,
85,deepseek-ai/DeepSeek-R1-0528,,,,
114,deepseek-ai/DeepSeek-R1-0528,,,,
94,deepseek-ai/DeepSeek-R1-0528,,,,
235,deepseek-ai/DeepSeek-R1-0528,,,,
140,deepseek-ai/DeepSeek-R1-0528,,,,
66,deepseek-ai/DeepSeek-R1-0528,,,,
101,deepseek-ai/DeepSeek-R1-0528,,,,
1227,deepseek-ai/DeepSeek-R1-0528,,,,
104,deepseek-ai/DeepSeek-R1-0528,,,,
1279,deepseek-ai/DeepSeek-R1-0528,,,,
91,deepseek-ai/DeepSeek-R1-0528,,,,
71,deepseek-ai/DeepSeek-R1-0528,,,,
106,deepseek-ai/DeepSeek-R1-0528,,,,
67,deepseek-ai/DeepSeek-R1-0528,,,,
8,deepseek-ai/DeepSeek-R1-0528,,,,
134,deepseek-ai/DeepSeek-R1-0528,,,,
102,deepseek-ai/DeepSeek-R1-0528,,,,
7,deepseek-ai/DeepSeek-R1-0528,,,,
1237,deepseek-ai/DeepSeek-R1-0528,,,,
1219,deepseek-ai/DeepSeek-R1-0528,,,,
1006,deepseek-ai/DeepSeek-R1-0528,,,,
1809,deepseek-ai/DeepSeek-R1-0528,,,,
1452,deepseek-ai/DeepSeek-R1-0528,,,,
1506,deepseek-ai/DeepSeek-R1-0528,,,,
1611,deepseek-ai/DeepSeek-R1-0528,,,,
1516,deepseek-ai/DeepSeek-R1-0528,,,,
1752,deepseek-ai/DeepSeek-R1-0528,,,,
2481,deepseek-ai/DeepSeek-R1-0528,,,,
1758,deepseek-ai/DeepSeek-R1-0528,,,,
1554,deepseek-ai/DeepSeek-R1-0528,,,,
1578,deepseek-ai/DeepSeek-R1-0528,,,,
1584,deepseek-ai/DeepSeek-R1-0528,,,,
1812,deepseek-ai/DeepSeek-R1-0528,,,,
1556,deepseek-ai/DeepSeek-R1-0528,,,,
1552,deepseek-ai/DeepSeek-R1-0528,,,,
1759,deepseek-ai/DeepSeek-R1-0528,,,,
1581,deepseek-ai/DeepSeek-R1-0528,,,,
1865,deepseek-ai/DeepSeek-R1-0528,,,,
1819,deepseek-ai/DeepSeek-R1-0528,,,,
1458,deepseek-ai/DeepSeek-R1-0528,,,,
1447,deepseek-ai/DeepSeek-R1-0528,,,,
1420,deepseek-ai/DeepSeek-R1-0528,,,,
1429,deepseek-ai/DeepSeek-R1-0528,,,,
1453,deepseek-ai/DeepSeek-R1-0528,,,,
1793,deepseek-ai/DeepSeek-R1-0528,,,,
1739,deepseek-ai/DeepSeek-R1-0528,,,,
1607,deepseek-ai/DeepSeek-R1-0528,,,,
1609,deepseek-ai/DeepSeek-R1-0528,,,,
1843,deepseek-ai/DeepSeek-R1-0528,,,,
1850,deepseek-ai/DeepSeek-R1-0528,,,,
2105,deepseek-ai/DeepSeek-R1-0528,,,,
2395,deepseek-ai/DeepSeek-R1-0528,,,,
2201,deepseek-ai/DeepSeek-R1-0528,,,,
2407,deepseek-ai/DeepSeek-R1-0528,,,,
2216,deepseek-ai/DeepSeek-R1-0528,,,,
2478,deepseek-ai/DeepSeek-R1-0528,,,,
2438,deepseek-ai/DeepSeek-R1-0528,,,,
2387,deepseek-ai/DeepSeek-R1-0528,,,,
2469,deepseek-ai/DeepSeek-R1-0528,,,,
2190,deepseek-ai/DeepSeek-R1-0528,,,,
2177,deepseek-ai/DeepSeek-R1-0528,,,,
2205,deepseek-ai/DeepSeek-R1-0528,,,,
2181,deepseek-ai/DeepSeek-R1-0528,,,,
2175,deepseek-ai/DeepSeek-R1-0528,,,,
2182,deepseek-ai/DeepSeek-R1-0528,,,,
2191,deepseek-ai/DeepSeek-R1-0528,,,,
2170,deepseek-ai/DeepSeek-R1-0528,,,,
2186,deepseek-ai/DeepSeek-R1-0528,,,,
2461,deepseek-ai/DeepSeek-R1-0528,,,,
2207,deepseek-ai/DeepSeek-R1-0528,,,,
2466,deepseek-ai/DeepSeek-R1-0528,,,,
2397,deepseek-ai/DeepSeek-R1-0528,,,,
2209,deepseek-ai/DeepSeek-R1-0528,,,,
2426,deepseek-ai/DeepSeek-R1-0528,,,,
2418,deepseek-ai/DeepSeek-R1-0528,,,,
2220,deepseek-ai/DeepSeek-R1-0528,,,,
2193,deepseek-ai/DeepSeek-R1-0528,,,,
2471,deepseek-ai/DeepSeek-R1-0528,,,,
2398,deepseek-ai/DeepSeek-R1-0528,,,,
2944,deepseek-ai/DeepSeek-R1-0528,,,,
1797,deepseek-ai/DeepSeek-R1-0528,,,,
89,deepseek-ai/DeepSeek-R1-0528,,,,
149,deepseek-ai/DeepSeek-R1-0528,,,,
54,deepseek-ai/DeepSeek-R1-0528,,,,
130,deepseek-ai/DeepSeek-R1-0528,,,,
143,deepseek-ai/DeepSeek-R1-0528,,,,
129,deepseek-ai/DeepSeek-R1-0528,,,,
56,deepseek-ai/DeepSeek-R1-0528,,,,
59,deepseek-ai/DeepSeek-R1-0528,,,,
61,deepseek-ai/DeepSeek-R1-0528,,,,
73,deepseek-ai/DeepSeek-R1-0528,,,,
64,deepseek-ai/DeepSeek-R1-0528,,,,
76,deepseek-ai/DeepSeek-R1-0528,,,,
153,deepseek-ai/DeepSeek-R1-0528,,,,
136,deepseek-ai/DeepSeek-R1-0528,,,,
216,deepseek-ai/DeepSeek-R1-0528,,,,
183,deepseek-ai/DeepSeek-R1-0528,,,,
57,deepseek-ai/DeepSeek-R1-0528,,,,
1220,deepseek-ai/DeepSeek-R1-0528,,,,
75,deepseek-ai/DeepSeek-R1-0528,,,,
172,deepseek-ai/DeepSeek-R1-0528,,,,
942,deepseek-ai/DeepSeek-R1-0528,,,,
328,deepseek-ai/DeepSeek-R1-0528,,,,
65,deepseek-ai/DeepSeek-R1-0528,,,,
363,deepseek-ai/DeepSeek-R1-0528,,,,
318,deepseek-ai/DeepSeek-R1-0528,,,,
228,deepseek-ai/DeepSeek-R1-0528,,,,
700,deepseek-ai/DeepSeek-R1-0528,,,,
232,deepseek-ai/DeepSeek-R1-0528,,,,
53,deepseek-ai/DeepSeek-R1-0528,,,,
375,deepseek-ai/DeepSeek-R1-0528,,,,
918,deepseek-ai/DeepSeek-R1-0528,,,,
699,deepseek-ai/DeepSeek-R1-0528,,,,
177,deepseek-ai/DeepSeek-R1-0528,,,,
686,deepseek-ai/DeepSeek-R1-0528,,,,
957,deepseek-ai/DeepSeek-R1-0528,,,,
968,deepseek-ai/DeepSeek-R1-0528,,,,
1216,deepseek-ai/DeepSeek-R1-0528,,,,
977,deepseek-ai/DeepSeek-R1-0528,,,,
1231,deepseek-ai/DeepSeek-R1-0528,,,,
1213,deepseek-ai/DeepSeek-R1-0528,,,,
1225,deepseek-ai/DeepSeek-R1-0528,,,,
1016,deepseek-ai/DeepSeek-R1-0528,,,,
1284,deepseek-ai/DeepSeek-R1-0528,,,,
986,deepseek-ai/DeepSeek-R1-0528,,,,
1034,deepseek-ai/DeepSeek-R1-0528,,,,
1247,deepseek-ai/DeepSeek-R1-0528,,,,
1044,deepseek-ai/DeepSeek-R1-0528,,,,
1278,deepseek-ai/DeepSeek-R1-0528,,,,
1021,deepseek-ai/DeepSeek-R1-0528,,,,
1035,deepseek-ai/DeepSeek-R1-0528,,,,
1835,deepseek-ai/DeepSeek-R1-0528,,,,
1839,deepseek-ai/DeepSeek-R1-0528,,,,
1840,deepseek-ai/DeepSeek-R1-0528,,,,
2504,deepseek-ai/DeepSeek-R1-0528,,,,
956,deepseek-ai/DeepSeek-R1-0528,,,,
1011,deepseek-ai/DeepSeek-R1-0528,,,,
970,deepseek-ai/DeepSeek-R1-0528,,,,
115,deepseek-ai/DeepSeek-R1-0528,,,,
1215,deepseek-ai/DeepSeek-R1-0528,,,,
1832,deepseek-ai/DeepSeek-R1-0528,,,,
1870,deepseek-ai/DeepSeek-R1-0528,,,,
1827,deepseek-ai/DeepSeek-R1-0528,,,,
1841,deepseek-ai/DeepSeek-R1-0528,,,,
1826,deepseek-ai/DeepSeek-R1-0528,,,,
1837,deepseek-ai/DeepSeek-R1-0528,,,,
1868,deepseek-ai/DeepSeek-R1-0528,,,,
1834,deepseek-ai/DeepSeek-R1-0528,,,,
1869,deepseek-ai/DeepSeek-R1-0528,,,,
2022,deepseek-ai/DeepSeek-R1-0528,,,,
2026,deepseek-ai/DeepSeek-R1-0528,,,,
2540,deepseek-ai/DeepSeek-R1-0528,,,,
2472,deepseek-ai/DeepSeek-R1-0528,,,,
2420,deepseek-ai/DeepSeek-R1-0528,,,,
2494,deepseek-ai/DeepSeek-R1-0528,,,,
2208,deepseek-ai/DeepSeek-R1-0528,,,,
2404,deepseek-ai/DeepSeek-R1-0528,,,,
2520,deepseek-ai/DeepSeek-R1-0528,,,,
2570,deepseek-ai/DeepSeek-R1-0528,,,,
2732,deepseek-ai/DeepSeek-R1-0528,,,,
2405,deepseek-ai/DeepSeek-R1-0528,,,,
2528,deepseek-ai/DeepSeek-R1-0528,,,,
2726,deepseek-ai/DeepSeek-R1-0528,,,,
2595,deepseek-ai/DeepSeek-R1-0528,,,,
2449,deepseek-ai/DeepSeek-R1-0528,,,,
2417,deepseek-ai/DeepSeek-R1-0528,,,,
2728,deepseek-ai/DeepSeek-R1-0528,,,,
2725,deepseek-ai/DeepSeek-R1-0528,,,,
2601,deepseek-ai/DeepSeek-R1-0528,,,,
2731,deepseek-ai/DeepSeek-R1-0528,,,,
2413,deepseek-ai/DeepSeek-R1-0528,,,,
2419,deepseek-ai/DeepSeek-R1-0528,,,,
2720,deepseek-ai/DeepSeek-R1-0528,,,,
2766,deepseek-ai/DeepSeek-R1-0528,,,,
2936,deepseek-ai/DeepSeek-R1-0528,,,,
145,deepseek-ai/DeepSeek-R1-0528,,,,
111,deepseek-ai/DeepSeek-R1-0528,,,,
152,deepseek-ai/DeepSeek-R1-0528,,,,
2,deepseek-ai/DeepSeek-R1-0528,,,,
52,deepseek-ai/DeepSeek-R1-0528,,,,
5,deepseek-ai/DeepSeek-R1-0528,,,,
69,deepseek-ai/DeepSeek-R1-0528,,,,
137,deepseek-ai/DeepSeek-R1-0528,,,,
77,deepseek-ai/DeepSeek-R1-0528,,,,
1223,deepseek-ai/DeepSeek-R1-0528,,,,
974,deepseek-ai/DeepSeek-R1-0528,,,,
1208,deepseek-ai/DeepSeek-R1-0528,,,,
1238,deepseek-ai/DeepSeek-R1-0528,,,,
1209,deepseek-ai/DeepSeek-R1-0528,,,,
1267,deepseek-ai/DeepSeek-R1-0528,,,,
1744,deepseek-ai/DeepSeek-R1-0528,,,,
58,deepseek-ai/DeepSeek-R1-0528,,,,
60,deepseek-ai/DeepSeek-R1-0528,,,,
9,deepseek-ai/DeepSeek-R1-0528,,,,
142,deepseek-ai/DeepSeek-R1-0528,,,,
93,deepseek-ai/DeepSeek-R1-0528,,,,
969,deepseek-ai/DeepSeek-R1-0528,,,,
1015,deepseek-ai/DeepSeek-R1-0528,,,,
1023,deepseek-ai/DeepSeek-R1-0528,,,,
1037,deepseek-ai/DeepSeek-R1-0528,,,,
84,deepseek-ai/DeepSeek-R1-0528,,,,
971,deepseek-ai/DeepSeek-R1-0528,,,,
1226,deepseek-ai/DeepSeek-R1-0528,,,,
1274,deepseek-ai/DeepSeek-R1-0528,,,,
1012,deepseek-ai/DeepSeek-R1-0528,,,,
963,deepseek-ai/DeepSeek-R1-0528,,,,
1427,deepseek-ai/DeepSeek-R1-0528,,,,
1610,deepseek-ai/DeepSeek-R1-0528,,,,
1500,deepseek-ai/DeepSeek-R1-0528,,,,
1574,deepseek-ai/DeepSeek-R1-0528,,,,
1518,deepseek-ai/DeepSeek-R1-0528,,,,
1608,deepseek-ai/DeepSeek-R1-0528,,,,
1478,deepseek-ai/DeepSeek-R1-0528,,,,
2087,deepseek-ai/DeepSeek-R1-0528,,,,
2160,deepseek-ai/DeepSeek-R1-0528,,,,
1498,deepseek-ai/DeepSeek-R1-0528,,,,
1741,deepseek-ai/DeepSeek-R1-0528,,,,
1485,deepseek-ai/DeepSeek-R1-0528,,,,
1511,deepseek-ai/DeepSeek-R1-0528,,,,
1521,deepseek-ai/DeepSeek-R1-0528,,,,
1401,deepseek-ai/DeepSeek-R1-0528,,,,
2204,deepseek-ai/DeepSeek-R1-0528,,,,
2068,deepseek-ai/DeepSeek-R1-0528,,,,
2163,deepseek-ai/DeepSeek-R1-0528,,,,
1805,deepseek-ai/DeepSeek-R1-0528,,,,
2158,deepseek-ai/DeepSeek-R1-0528,,,,
2143,deepseek-ai/DeepSeek-R1-0528,,,,
2083,deepseek-ai/DeepSeek-R1-0528,,,,
2174,deepseek-ai/DeepSeek-R1-0528,,,,
2092,deepseek-ai/DeepSeek-R1-0528,,,,
2192,deepseek-ai/DeepSeek-R1-0528,,,,
2072,deepseek-ai/DeepSeek-R1-0528,,,,
2075,deepseek-ai/DeepSeek-R1-0528,,,,
2069,deepseek-ai/DeepSeek-R1-0528,,,,
1040,deepseek-ai/DeepSeek-R1-0528,,,,
2088,deepseek-ai/DeepSeek-R1-0528,,,,
2164,deepseek-ai/DeepSeek-R1-0528,,,,
1282,deepseek-ai/DeepSeek-R1-0528,,,,
1036,deepseek-ai/DeepSeek-R1-0528,,,,
1489,deepseek-ai/DeepSeek-R1-0528,,,,
1755,deepseek-ai/DeepSeek-R1-0528,,,,
2155,deepseek-ai/DeepSeek-R1-0528,,,,
1463,deepseek-ai/DeepSeek-R1-0528,,,,
1508,deepseek-ai/DeepSeek-R1-0528,,,,
1746,deepseek-ai/DeepSeek-R1-0528,,,,
1555,deepseek-ai/DeepSeek-R1-0528,,,,
1615,deepseek-ai/DeepSeek-R1-0528,,,,
1606,deepseek-ai/DeepSeek-R1-0528,,,,
1557,deepseek-ai/DeepSeek-R1-0528,,,,
1471,deepseek-ai/DeepSeek-R1-0528,,,,
1421,deepseek-ai/DeepSeek-R1-0528,,,,
150,deepseek-ai/DeepSeek-R1-0528,,,,
2128,deepseek-ai/DeepSeek-R1-0528,,,,
2082,deepseek-ai/DeepSeek-R1-0528,,,,
2141,deepseek-ai/DeepSeek-R1-0528,,,,
2137,deepseek-ai/DeepSeek-R1-0528,,,,
2156,deepseek-ai/DeepSeek-R1-0528,,,,
2171,deepseek-ai/DeepSeek-R1-0528,,,,
2162,deepseek-ai/DeepSeek-R1-0528,,,,
2095,deepseek-ai/DeepSeek-R1-0528,,,,
2071,deepseek-ai/DeepSeek-R1-0528,,,,
2800,deepseek-ai/DeepSeek-R1-0528,,,,
3001,deepseek-ai/DeepSeek-R1-0528,,,,
87,deepseek-ai/DeepSeek-R1-0528,,,,
79,deepseek-ai/DeepSeek-R1-0528,,,,
352,deepseek-ai/DeepSeek-R1-0528,,,,
1233,deepseek-ai/DeepSeek-R1-0528,,,,
290,deepseek-ai/DeepSeek-R1-0528,,,,
1272,deepseek-ai/DeepSeek-R1-0528,,,,
1888,deepseek-ai/DeepSeek-R1-0528,,,,
2099,deepseek-ai/DeepSeek-R1-0528,,,,
2085,deepseek-ai/DeepSeek-R1-0528,,,,
3020,deepseek-ai/DeepSeek-R1-0528,,,,
1276,deepseek-ai/DeepSeek-R1-0528,,,,
1285,deepseek-ai/DeepSeek-R1-0528,,,,
1207,deepseek-ai/DeepSeek-R1-0528,,,,
1041,deepseek-ai/DeepSeek-R1-0528,,,,
1221,deepseek-ai/DeepSeek-R1-0528,,,,
964,deepseek-ai/DeepSeek-R1-0528,,,,
1277,deepseek-ai/DeepSeek-R1-0528,,,,
1020,deepseek-ai/DeepSeek-R1-0528,,,,
1232,deepseek-ai/DeepSeek-R1-0528,,,,
966,deepseek-ai/DeepSeek-R1-0528,,,,
1045,deepseek-ai/DeepSeek-R1-0528,,,,
1033,deepseek-ai/DeepSeek-R1-0528,,,,
1291,deepseek-ai/DeepSeek-R1-0528,,,,
1042,deepseek-ai/DeepSeek-R1-0528,,,,
1239,deepseek-ai/DeepSeek-R1-0528,,,,
1270,deepseek-ai/DeepSeek-R1-0528,,,,
1281,deepseek-ai/DeepSeek-R1-0528,,,,
1028,deepseek-ai/DeepSeek-R1-0528,,,,
1480,deepseek-ai/DeepSeek-R1-0528,,,,
1488,deepseek-ai/DeepSeek-R1-0528,,,,
1360,deepseek-ai/DeepSeek-R1-0528,,,,
1026,deepseek-ai/DeepSeek-R1-0528,,,,
1472,deepseek-ai/DeepSeek-R1-0528,,,,
1763,deepseek-ai/DeepSeek-R1-0528,,,,
1300,deepseek-ai/DeepSeek-R1-0528,,,,
1522,deepseek-ai/DeepSeek-R1-0528,,,,
1442,deepseek-ai/DeepSeek-R1-0528,,,,
1469,deepseek-ai/DeepSeek-R1-0528,,,,
1519,deepseek-ai/DeepSeek-R1-0528,,,,
1366,deepseek-ai/DeepSeek-R1-0528,,,,
1527,deepseek-ai/DeepSeek-R1-0528,,,,
2997,deepseek-ai/DeepSeek-R1-0528,,,,
1476,deepseek-ai/DeepSeek-R1-0528,,,,
2148,deepseek-ai/DeepSeek-R1-0528,,,,
1530,deepseek-ai/DeepSeek-R1-0528,,,,
1481,deepseek-ai/DeepSeek-R1-0528,,,,
1766,deepseek-ai/DeepSeek-R1-0528,,,,
1536,deepseek-ai/DeepSeek-R1-0528,,,,
1487,deepseek-ai/DeepSeek-R1-0528,,,,
1512,deepseek-ai/DeepSeek-R1-0528,,,,
1546,deepseek-ai/DeepSeek-R1-0528,,,,
1256,deepseek-ai/DeepSeek-R1-0528,,,,
1326,deepseek-ai/DeepSeek-R1-0528,,,,
1334,deepseek-ai/DeepSeek-R1-0528,,,,
1347,deepseek-ai/DeepSeek-R1-0528,,,,
1295,deepseek-ai/DeepSeek-R1-0528,,,,
1425,deepseek-ai/DeepSeek-R1-0528,,,,
2988,deepseek-ai/DeepSeek-R1-0528,,,,
1444,deepseek-ai/DeepSeek-R1-0528,,,,
2429,deepseek-ai/DeepSeek-R1-0528,,,,
405,deepseek-ai/DeepSeek-R1-0528,,,,
1842,deepseek-ai/DeepSeek-R1-0528,,,,
1845,deepseek-ai/DeepSeek-R1-0528,,,,
2165,deepseek-ai/DeepSeek-R1-0528,,,,
2169,deepseek-ai/DeepSeek-R1-0528,,,,
2090,deepseek-ai/DeepSeek-R1-0528,,,,
2102,deepseek-ai/DeepSeek-R1-0528,,,,
2140,deepseek-ai/DeepSeek-R1-0528,,,,
1894,deepseek-ai/DeepSeek-R1-0528,,,,
2154,deepseek-ai/DeepSeek-R1-0528,,,,
1881,deepseek-ai/DeepSeek-R1-0528,,,,
2063,deepseek-ai/DeepSeek-R1-0528,,,,
2066,deepseek-ai/DeepSeek-R1-0528,,,,
2030,deepseek-ai/DeepSeek-R1-0528,,,,
2067,deepseek-ai/DeepSeek-R1-0528,,,,
