name,contextRef,unitRef,decimals,value,unit_id,measure,context_id,entity_identifier,entity_scheme,start_date,end_date,instant,scenario
frs-core:AccumulatedDepreciationImpairmentPropertyPlantEquipment,CURRENT_FY_START_FurnitureFittings,GBP,0,"4,767",GBP,iso4217:GBP,CURRENT_FY_START_FurnitureFittings,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:AccumulatedDepreciationImpairmentPropertyPlantEquipment,CURRENT_FY_START_ComputerEquipment,GBP,0,"18,501",GBP,iso4217:GBP,CURRENT_FY_START_ComputerEquipment,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:AccumulatedDepreciationImpairmentPropertyPlantEquipment,CURRENT_FY_START,GBP,0,"23,268",GBP,iso4217:GBP,CURRENT_FY_START,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,CURRENT_FY_PERIOD_MotorVehicles,GBP,0,"5,527",GBP,iso4217:GBP,CURRENT_FY_PERIOD_MotorVehicles,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-core:IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,CURRENT_FY_PERIOD_FurnitureFittings,GBP,0,708,GBP,iso4217:GBP,CURRENT_FY_PERIOD_FurnitureFittings,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-core:IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,CURRENT_FY_PERIOD_ComputerEquipment,GBP,0,"2,014",GBP,iso4217:GBP,CURRENT_FY_PERIOD_ComputerEquipment,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-core:IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,CURRENT_FY_PERIOD,GBP,0,"8,249",GBP,iso4217:GBP,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-core:AccumulatedDepreciationImpairmentPropertyPlantEquipment,CURRENT_FY_END_MotorVehicles,GBP,0,"5,527",GBP,iso4217:GBP,CURRENT_FY_END_MotorVehicles,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:AccumulatedDepreciationImpairmentPropertyPlantEquipment,CURRENT_FY_END_FurnitureFittings,GBP,0,"5,475",GBP,iso4217:GBP,CURRENT_FY_END_FurnitureFittings,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:AccumulatedDepreciationImpairmentPropertyPlantEquipment,CURRENT_FY_END_ComputerEquipment,GBP,0,"20,515",GBP,iso4217:GBP,CURRENT_FY_END_ComputerEquipment,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:AccumulatedDepreciationImpairmentPropertyPlantEquipment,CURRENT_FY_END,GBP,0,"31,517",GBP,iso4217:GBP,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:PropertyPlantEquipment,CURRENT_FY_END_MotorVehicles,GBP,0,"61,463",GBP,iso4217:GBP,CURRENT_FY_END_MotorVehicles,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:PropertyPlantEquipment,CURRENT_FY_END_FurnitureFittings,GBP,0,"2,121",GBP,iso4217:GBP,CURRENT_FY_END_FurnitureFittings,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:PropertyPlantEquipment,CURRENT_FY_END_ComputerEquipment,GBP,0,"3,915",GBP,iso4217:GBP,CURRENT_FY_END_ComputerEquipment,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:PropertyPlantEquipment,CURRENT_FY_END,GBP,0,"67,499",GBP,iso4217:GBP,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:PropertyPlantEquipment,CURRENT_FY_START_MotorVehicles,GBP,0,-,GBP,iso4217:GBP,CURRENT_FY_START_MotorVehicles,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:PropertyPlantEquipment,CURRENT_FY_START_FurnitureFittings,GBP,0,"2,829",GBP,iso4217:GBP,CURRENT_FY_START_FurnitureFittings,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:PropertyPlantEquipment,CURRENT_FY_START_ComputerEquipment,GBP,0,"3,979",GBP,iso4217:GBP,CURRENT_FY_START_ComputerEquipment,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:PropertyPlantEquipment,CURRENT_FY_START,GBP,0,"6,808",GBP,iso4217:GBP,CURRENT_FY_START,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:TradeDebtorsTradeReceivables,CURRENT_FY_END_Current,GBP,0,"82,920",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:TradeDebtorsTradeReceivables,PREVIOUS_FY_END_Current,GBP,0,"57,839",GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:PrepaymentsAccruedIncome,CURRENT_FY_END_Current,GBP,0,"8,857",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:PrepaymentsAccruedIncome,PREVIOUS_FY_END_Current,GBP,0,-,GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:Debtors,CURRENT_FY_END,GBP,0,"91,777",GBP,iso4217:GBP,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:Debtors,PREVIOUS_FY_END,GBP,0,"57,839",GBP,iso4217:GBP,PREVIOUS_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:FinanceLeaseLiabilitiesPresentValueTotal,CURRENT_FY_END_Current,GBP,0,"9,543",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:FinanceLeaseLiabilitiesPresentValueTotal,PREVIOUS_FY_END_Current,GBP,0,-,GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:TradeCreditorsTradePayables,CURRENT_FY_END_Current,GBP,0,"70,597",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:TradeCreditorsTradePayables,PREVIOUS_FY_END_Current,GBP,0,"65,226",GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:CorporationTaxPayable,CURRENT_FY_END_Current,GBP,0,"9,432",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:CorporationTaxPayable,PREVIOUS_FY_END_Current,GBP,0,"26,302",GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:OtherTaxationSocialSecurityPayable,CURRENT_FY_END_Current,GBP,0,"5,230",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:OtherTaxationSocialSecurityPayable,PREVIOUS_FY_END_Current,GBP,0,"2,577",GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:OtherCreditors,CURRENT_FY_END_Current,GBP,0,"1,631",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:OtherCreditors,PREVIOUS_FY_END_Current,GBP,0,84,GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:AccruedLiabilitiesDeferredIncome,CURRENT_FY_END_Current,GBP,0,"2,100",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:AccruedLiabilitiesDeferredIncome,PREVIOUS_FY_END_Current,GBP,0,"2,100",GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:AmountsOwedToDirectors,CURRENT_FY_END_Current,GBP,0,206,GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:AmountsOwedToDirectors,PREVIOUS_FY_END_Current,GBP,0,312,GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:AmountsOwedToAssociates,CURRENT_FY_END_Current,GBP,0,"5,000",GBP,iso4217:GBP,CURRENT_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:AmountsOwedToAssociates,PREVIOUS_FY_END_Current,GBP,0,-,GBP,iso4217:GBP,PREVIOUS_FY_END_Current,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:Creditors,CURRENT_FY_END,GBP,0,"103,739",GBP,iso4217:GBP,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:Creditors,PREVIOUS_FY_END,GBP,0,"96,601",GBP,iso4217:GBP,PREVIOUS_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:FinanceLeaseLiabilitiesPresentValueTotal,CURRENT_FY_END_NonCurrent,GBP,0,"50,856",GBP,iso4217:GBP,CURRENT_FY_END_NonCurrent,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:FinanceLeaseLiabilitiesPresentValueTotal,PREVIOUS_FY_END_NonCurrent,GBP,0,-,GBP,iso4217:GBP,PREVIOUS_FY_END_NonCurrent,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:FinanceLeasePaymentsOwingMinimumGross,CURRENT_FY_END_WithinOneYear,GBP,0,"9,543",GBP,iso4217:GBP,CURRENT_FY_END_WithinOneYear,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:FinanceLeasePaymentsOwingMinimumGross,PREVIOUS_FY_END_WithinOneYear,GBP,0,-,GBP,iso4217:GBP,PREVIOUS_FY_END_WithinOneYear,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:FinanceLeasePaymentsOwingMinimumGross,CURRENT_FY_END_BetweenOneFiveYears,GBP,0,"50,856",GBP,iso4217:GBP,CURRENT_FY_END_BetweenOneFiveYears,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:FinanceLeasePaymentsOwingMinimumGross,PREVIOUS_FY_END_BetweenOneFiveYears,GBP,0,-,GBP,iso4217:GBP,PREVIOUS_FY_END_BetweenOneFiveYears,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:FinanceLeasePaymentsOwingMinimumGross,CURRENT_FY_END,GBP,0,"60,399",GBP,iso4217:GBP,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:FinanceLeasePaymentsOwingMinimumGross,PREVIOUS_FY_END,GBP,0,-,GBP,iso4217:GBP,PREVIOUS_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:FinanceLeaseLiabilitiesPresentValueTotal,CURRENT_FY_END,GBP,0,"60,399",GBP,iso4217:GBP,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:FinanceLeaseLiabilitiesPresentValueTotal,PREVIOUS_FY_END,GBP,0,-,GBP,iso4217:GBP,PREVIOUS_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-core:Equity,CURRENT_FY_END_ShareCapital,GBP,0,100,GBP,iso4217:GBP,CURRENT_FY_END_ShareCapital,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-core:Equity,PREVIOUS_FY_END_ShareCapital,GBP,0,100,GBP,iso4217:GBP,PREVIOUS_FY_END_ShareCapital,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-bus:NameProductionSoftware,CURRENT_FY_PERIOD,,,Acorah Software Products - Accounts Production,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:VersionProductionSoftware,CURRENT_FY_PERIOD,,,16.4.675,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:AccountingStandardsApplied,CURRENT_FY_PERIOD_AccountingStandardFRS1021A,,,,,,CURRENT_FY_PERIOD_AccountingStandardFRS1021A,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:CountryFormationOrIncorporation,CURRENT_FY_PERIOD_COUNTRYINCORPORATION,,,,,,CURRENT_FY_PERIOD_COUNTRYINCORPORATION,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:LegalFormEntity,CURRENT_FY_PERIOD_LegalFormPrivateLimitedCompanyLtd,,,,,,CURRENT_FY_PERIOD_LegalFormPrivateLimitedCompanyLtd,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:AccountsType,CURRENT_FY_PERIOD_AccountsTypeFilleted,,,,,,CURRENT_FY_PERIOD_AccountsTypeFilleted,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:AccountsStatusAuditedOrUnaudited,CURRENT_FY_PERIOD_AccountsStatusAuditExemptNoAccountantsReport,,,,,,CURRENT_FY_PERIOD_AccountsStatusAuditExemptNoAccountantsReport,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:EntityTradingStatus,CURRENT_FY_PERIOD,,,,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:EntityDormantTruefalse,CURRENT_FY_PERIOD,,,false,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:AccountingStandardsAppliedMatchesTaxonomyEntry-pointTruefalse,CURRENT_FY_PERIOD,,,true,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:EndDateForPriorPeriod,PREVIOUS_FY_END,,,31 March 2024,,,PREVIOUS_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-bus:StartDateForPriorPeriod,PREVIOUS_FY_START,,,1 April 2023,,,PREVIOUS_FY_START,08948140,http://www.companieshouse.gov.uk/,,,2023-03-31,
frs-bus:ReportIncludesDetailedProfitLossStatementTruefalse,CURRENT_FY_PERIOD,,,false,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:ApplicableLegislation,CURRENT_FY_PERIOD_ApplicableLegislationFRS1021A,,,,,,CURRENT_FY_PERIOD_ApplicableLegislationFRS1021A,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:StartDateForPeriodCoveredByReport,CURRENT_FY_START,,,1 April 2024,,,CURRENT_FY_START,08948140,http://www.companieshouse.gov.uk/,,,2024-03-31,
frs-bus:EndDateForPeriodCoveredByReport,CURRENT_FY_END,,,31 March 2025,,,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-bus:BalanceSheetDate,CURRENT_FY_END,,,31 March 2025,,,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-bus:UKCompaniesHouseRegisteredNumber,CURRENT_FY_PERIOD,,,08948140,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:NameEntityOfficer,CURRENT_FY_PERIOD_Director1,,,Mr M E Cassar,,,CURRENT_FY_PERIOD_Director1,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:EntityCurrentLegalOrRegisteredName,CURRENT_FY_PERIOD,,,Finance Advice Centre Ltd,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:ReportTitle,CURRENT_FY_PERIOD,,,Financial Statements,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:BalanceSheetDate,CURRENT_FY_END,,,31 March 2025,,,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-direp:StatementThatCompanyEntitledToExemptionFromAuditUnderSection477CompaniesAct2006RelatingToSmallCompanies,CURRENT_FY_PERIOD,,,For the year ending 31 March 2025 the company was entitled to exemption from audit under section 477 of the Companies Act 2006 relating to small companies.,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-direp:StatementThatMembersHaveNotRequiredCompanyToObtainAnAudit,CURRENT_FY_PERIOD,,,The member has not required the company to obtain an audit in accordance with section 476 of the Companies Act 2006.,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-direp:StatementThatDirectorsAcknowledgeTheirResponsibilitiesUnderCompaniesAct,CURRENT_FY_PERIOD,,,The director acknowledges his responsibilities for complying with the requirements of the Act with respect to accounting records and the preparation of accounts.,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-direp:StatementThatAccountsHaveBeenPreparedInAccordanceWithProvisionsSmallCompaniesRegime,CURRENT_FY_PERIOD,,,These accounts have been prepared and delivered in accordance with the provisions applicable to companies subject to the small companies regime.,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-direp:StatementThatDirectorsHaveElectedNotToDeliverProfitLossAccountUnderSection4445ACompaniesAct2006,CURRENT_FY_PERIOD,,,The company has taken advantage of section 444(1) of the Companies Act 2006 and opted not to deliver to the registrar a copy of the company's Profit and Loss Account.,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-core:DirectorSigningFinancialStatements,CURRENT_FY_PERIOD_Director1,,,,,,CURRENT_FY_PERIOD_Director1,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-core:DateAuthorisationFinancialStatementsForIssue,CURRENT_FY_END,,,1 July 2025,,,CURRENT_FY_END,08948140,http://www.companieshouse.gov.uk/,,,2025-03-31,
frs-bus:EntityCurrentLegalOrRegisteredName,CURRENT_FY_PERIOD,,,Finance Advice Centre Ltd,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
frs-bus:UKCompaniesHouseRegisteredNumber,CURRENT_FY_PERIOD,,,08948140,,,CURRENT_FY_PERIOD,08948140,http://www.companieshouse.gov.uk/,2024-04-01,2025-03-31,,
